829883637, -0.916729, -0.013553, -2.113456, 0.000000, 0.000000, 0.000000 
829916200, -0.916742, -0.013576, -2.113371, 0.000000, 0.000000, 0.000000 
829949990, -0.916724, -0.013583, -2.113353, 0.000000, 0.000000, 0.000000 
829983126, -0.916755, -0.013586, -2.113383, 0.000000, 0.000000, 0.000000 
830016833, -0.916749, -0.013585, -2.113482, 0.000000, 0.000000, 0.000000 
830049590, -0.916771, -0.013548, -2.113355, 0.000000, 0.000000, 0.000000 
830083713, -0.916741, -0.013582, -2.113480, 0.000000, 0.000000, 0.000000 
830116762, -0.916739, -0.013627, -2.113491, 0.000000, 0.000000, 0.000000 
830149994, -0.916772, -0.013572, -2.113426, 0.000000, 0.000000, 0.000000 
830183996, -0.916747, -0.013588, -2.113470, 0.000000, 0.000000, 0.000000 
830216427, -0.916737, -0.013598, -2.113374, 0.000000, 0.000000, 0.000000 
830250371, -0.916742, -0.013600, -2.113472, 0.000000, 0.000000, 0.000000 
830283781, -0.916761, -0.013594, -2.113436, 0.000000, 0.000000, 0.000000 
830317236, -0.916765, -0.013599, -2.113405, 0.000000, 0.000000, 0.000000 
830350664, -0.916732, -0.013573, -2.113428, 0.000000, 0.000000, 0.000000 
830383638, -0.916755, -0.013584, -2.113420, 0.000000, 0.000000, 0.000000 
830416843, -0.916725, -0.013617, -2.113521, 0.000000, 0.000000, 0.000000 
830450666, -0.916786, -0.013585, -2.113528, 0.000000, 0.000000, 0.000000 
830483532, -0.916716, -0.013568, -2.113538, 0.000000, 0.000000, 0.000000 
830517170, -0.916808, -0.013566, -2.113530, 0.000000, 0.000000, 0.000000 
830549753, -0.916719, -0.013604, -2.113518, 0.000000, 0.000000, 0.000000 
830583717, -0.916767, -0.013607, -2.113525, 0.000000, 0.000000, 0.000000 
830616896, -0.916757, -0.013574, -2.113467, 0.000000, 0.000000, 0.000000 
830650417, -0.916769, -0.013588, -2.113559, 0.000000, 0.000000, 0.000000 
830683573, -0.916740, -0.013591, -2.113469, 0.000000, 0.000000, 0.000000 
830716621, -0.916768, -0.013601, -2.113449, 0.000000, 0.000000, 0.000000 
830749385, -0.916767, -0.013574, -2.113608, 0.000000, 0.000000, 0.000000 
830783865, -0.916732, -0.013598, -2.113556, 0.000000, 0.000000, 0.000000 
830816829, -0.916771, -0.013582, -2.113599, 0.000000, 0.000000, 0.000000 
830849832, -0.916709, -0.013598, -2.113506, 0.000000, 0.000000, 0.000000 
830883493, -0.916729, -0.013220, -2.114863, 0.000000, 0.000000, 0.000000 
830917151, -0.916780, -0.013532, -2.113582, 0.000000, 0.000000, -0.009007 
830949902, -0.916766, -0.013562, -2.113456, 0.000000, 0.000000, -0.009007 
830982825, -0.916702, -0.013198, -2.114779, 0.000000, 0.000000, -0.009007 
831016737, -0.916766, -0.013591, -2.113483, 0.000000, 0.000000, -0.009007 
831049580, -0.916742, -0.013583, -2.113562, 0.000000, 0.000000, -0.009007 
831082976, -0.916739, -0.013211, -2.114903, 0.000000, 0.000000, -0.009007 
831116786, -0.916764, -0.013553, -2.113472, 0.000000, 0.000000, -0.009007 
831150500, -0.916739, -0.013533, -2.113401, 0.000000, 0.000000, -0.009007 
831183250, -0.916770, -0.013185, -2.114810, 0.000000, 0.000000, -0.009007 
831216544, -0.916782, -0.013507, -2.113518, 0.000000, 0.000000, -0.009007 
831250039, -0.916764, -0.013540, -2.113516, 0.000000, 0.000000, -0.009007 
831282868, -0.916740, -0.013176, -2.114941, 0.000000, 0.000000, -0.009007 
831350101, -0.916775, -0.013562, -2.113555, 0.000000, 0.000000, -0.009007 
831383575, -0.916773, -0.013174, -2.114765, 0.000000, 0.000000, -0.009007 
831417375, -0.916755, -0.013535, -2.113418, 0.000000, 0.000000, -0.009007 
831450177, -0.916757, -0.013141, -2.114853, 0.000000, 0.000000, -0.009007 
831483954, -0.916775, -0.013176, -2.114766, 0.000000, 0.000000, -0.009007 
831516933, -0.916762, -0.013570, -2.113553, 0.000000, 0.000000, -0.009007 
831551251, -0.916757, -0.013585, -2.113577, 0.000000, 0.000000, -0.009007 
831583211, -0.916733, -0.013581, -2.113494, 0.000000, 0.000000, -0.009007 
831617031, -0.916752, -0.013560, -2.113512, 0.000000, 0.000000, -0.009007 
831650047, -0.916747, -0.013172, -2.114828, 0.000000, 0.000000, -0.009007 
831683465, -0.916735, -0.013552, -2.113542, 0.000000, 0.000000, -0.009007 
831717005, -0.916759, -0.013544, -2.113465, 0.000000, 0.000000, -0.009007 
831750303, -0.916718, -0.013531, -2.113403, 0.000000, 0.000000, -0.009007 
831783360, -0.916750, -0.013559, -2.113436, 0.000000, 0.000000, -0.009007 
831817075, -0.916707, -0.013578, -2.113567, 0.002772, -0.000025, -0.009007 
831849659, -0.916782, -0.013550, -2.113388, 0.018864, -0.000164, -0.007653 
831883881, -0.916726, -0.013545, -2.113496, 0.029798, -0.000244, -0.007695 
831916832, -0.916737, -0.013560, -2.113525, 0.041733, -0.000336, -0.007716 
831950604, -0.916740, -0.013567, -2.113469, 0.057132, -0.000436, -0.003693 
831983870, -0.916770, -0.013553, -2.113528, 0.069606, -0.000482, -0.003693 
832016854, -0.916721, -0.013558, -2.113559, 0.081695, -0.000552, -0.008347 
832049703, -0.916744, -0.013140, -2.114911, 0.093398, -0.000641, -0.005361 
832083523, -0.916761, -0.013534, -2.113625, 0.102022, -0.000671, -0.002836 
832116934, -0.916706, -0.013549, -2.113475, 0.110569, -0.000705, -0.004734 
832150186, -0.916757, -0.013579, -2.113475, 0.129511, -0.000752, 0.000074 
832182878, -0.915535, -0.013645, -2.121992, 0.141215, -0.000770, -0.002676 
832216606, -0.910035, -0.013867, -2.126186, 0.152996, -0.000766, 0.002746 
832249596, -0.901155, -0.013992, -2.130562, 0.161697, -0.000739, 0.002783 
832283604, -0.889874, -0.014347, -2.125423, 0.170937, -0.000719, 0.001817 
832316328, -0.877257, -0.014244, -2.117227, 0.180023, -0.000698, 0.002400 
832349850, -0.866022, -0.014060, -2.127896, 0.192035, -0.000682, 0.000649 
832383894, -0.855686, -0.014051, -2.127886, 0.202584, -0.000661, 0.002240 
832417407, -0.846843, -0.014175, -2.127833, 0.214673, -0.000657, -0.000562 
832450013, -0.838297, -0.014360, -2.129432, 0.226146, -0.000671, -0.001413 
832483416, -0.828907, -0.014552, -2.133183, 0.234231, -0.000679, 0.000558 
832517762, -0.818488, -0.014891, -2.132362, 0.246628, -0.000665, 0.001585 
832550442, -0.807933, -0.015108, -2.132234, 0.253173, -0.000662, -0.000943 
832583150, -0.797777, -0.015467, -2.137291, 0.264877, -0.000690, -0.003223 
832617146, -0.788199, -0.015739, -2.138706, 0.271422, -0.000710, -0.002519 
832650043, -0.778575, -0.015878, -2.140748, 0.281508, -0.000726, -0.000127 
832683789, -0.768160, -0.015519, -2.142585, 0.291210, -0.000738, -0.002180 
832715999, -0.758885, -0.016197, -2.141493, 0.298910, -0.000773, -0.007543 
832749654, -0.748678, -0.015199, -2.144480, 0.310614, -0.000872, -0.006482 
832783522, -0.748678, -0.015199, -2.144480, 0.320778, -0.000915, -0.001081 
832816717, -0.729875, -0.016407, -2.141548, 0.334792, -0.000913, -0.003059 
832849953, -0.719483, -0.017057, -2.143675, 0.344956, -0.000965, -0.005609 
832883355, -0.704298, -0.019662, -2.080596, 0.353272, -0.000968, 0.003578 
832916644, -0.704298, -0.019662, -2.080596, 0.364898, -0.000948, -0.003325 
832950981, -0.687988, -0.016505, -2.141939, 0.373445, -0.000987, -0.001818 
832983076, -0.687988, -0.016505, -2.141939, 0.383455, -0.000970, 0.003145 
833016541, -0.668220, -0.016410, -2.140435, 0.392387, -0.000962, -0.000762 
833049517, -0.668220, -0.016410, -2.140435, 0.399779, -0.000972, -0.000641 
833083520, -0.647789, -0.015849, -2.142150, 0.408711, -0.000966, 0.001516 
833116835, -0.647789, -0.015849, -2.142150, 0.420569, -0.001002, -0.008806 
833149925, -0.625328, -0.015724, -2.136087, 0.432427, -0.001090, -0.002368 
833183655, -0.625328, -0.015724, -2.136087, 0.444593, -0.001092, -0.002417 
833216253, -0.605534, -0.015835, -2.136618, 0.454063, -0.001146, -0.009039 
833249441, -0.605534, -0.015835, -2.136618, 0.465921, -0.001228, -0.004032 
833283814, -0.586135, -0.015740, -2.142207, 0.474391, -0.001262, -0.004032 
833316717, -0.586135, -0.015740, -2.142207, 0.482553, -0.001321, -0.011186 
833349905, -0.586135, -0.015740, -2.142207, 0.495333, -0.001497, -0.013978 
833383657, -0.586135, -0.015740, -2.142207, 0.505805, -0.001585, -0.005846 
833416906, -0.546425, -0.015844, -2.141208, 0.513120, -0.001628, -0.007011 
833450451, -0.548137, 0.074485, -2.146156, 0.521667, -0.001700, -0.010970 
833483048, -0.523136, -0.018558, -2.087820, 0.531291, -0.001815, -0.011571 
833517131, -0.523136, -0.018558, -2.087820, 0.542994, -0.001908, -0.005997 
833549606, -0.507724, -0.015982, -2.148066, 0.554852, -0.002046, -0.018015 
833583254, -0.507724, -0.015982, -2.148066, 0.562858, -0.002188, -0.014097 
833616664, -0.480753, -0.020400, -2.100712, 0.572714, -0.002284, -0.005426 
833649975, -0.480753, -0.020400, -2.100712, 0.581569, -0.002326, -0.004569 
833683124, -0.460978, -0.020589, -2.100563, 0.593118, -0.002452, -0.016654 
833716905, -0.460978, -0.020589, -2.100563, 0.601818, -0.002583, -0.009726 
833750086, -0.460978, -0.020589, -2.100563, 0.611289, -0.002634, -0.004302 
833783946, -0.460978, -0.020589, -2.100563, 0.619989, -0.002712, -0.012253 
833816837, -0.460978, -0.020589, -2.100563, 0.628767, -0.002794, -0.005719 
833850489, -0.460978, -0.020589, -2.100563, 0.640625, -0.002834, -0.003646 
833883498, -0.460978, -0.020589, -2.100563, 0.649480, -0.002884, -0.006508 
833916915, -0.460978, -0.020589, -2.100563, 0.658489, -0.002939, -0.005679 
833951035, -0.460978, -0.020589, -2.100563, 0.670269, -0.002995, -0.004653 
833983522, -0.460978, -0.020589, -2.100563, 0.682127, -0.003050, -0.004767 
834016843, -0.460978, -0.020589, -2.100563, 0.691521, -0.003100, -0.005903 
834050122, -0.460978, -0.020589, -2.100563, 0.700145, -0.003155, -0.005806 
834083973, -0.349319, -0.013648, -2.149593, 0.709231, -0.003200, -0.004665 
834116916, -0.349319, -0.013648, -2.149593, 0.718471, -0.003249, -0.006821 
834150731, -0.330013, -0.013294, -2.148447, 0.732869, -0.003337, -0.005794 
834183240, -0.301546, 0.020499, -1.715395, 0.742032, -0.003397, -0.007083 
834216950, -0.311298, -0.013585, -2.156609, 0.751118, -0.003455, -0.006515 
834250039, -0.311298, -0.013585, -2.156609, 0.763053, -0.003532, -0.006543 
834283576, -0.285900, -0.018047, -2.114066, 0.771368, -0.003589, -0.007880 
834316723, -0.285900, -0.018047, -2.114066, 0.783842, -0.003690, -0.006507 
834350712, -0.285900, -0.018047, -2.114066, 0.792312, -0.003747, -0.007600 
834382924, -0.285900, -0.018047, -2.114066, 0.802244, -0.003837, -0.010679 
834417483, -0.285900, -0.018047, -2.114066, 0.810945, -0.003916, -0.008238 
834450698, -0.285900, -0.018047, -2.114066, 0.822341, -0.004002, -0.006523 
834483401, -0.285900, -0.018047, -2.114066, 0.830733, -0.004064, -0.009173 
834516627, -0.285900, -0.018047, -2.114066, 0.840666, -0.004169, -0.010972 
834549954, -0.285900, -0.018047, -2.114066, 0.850906, -0.004246, -0.003690 
834583537, -0.285900, -0.018047, -2.114066, 0.860531, -0.004269, -0.002836 
834617175, -0.285900, -0.018047, -2.114066, 0.876701, -0.004368, -0.007712 
834649762, -0.285900, -0.018047, -2.114066, 0.885787, -0.004418, -0.003347 
834683577, -0.285900, -0.018047, -2.114066, 0.895874, -0.004444, -0.002968 
834716561, -0.285900, -0.018047, -2.114066, 0.905422, -0.004484, -0.005189 
834750313, -0.285900, -0.018047, -2.114066, 0.914277, -0.004539, -0.005794 
834783747, -0.156555, -0.004649, -2.163319, 0.926057, -0.004583, -0.003410 
834816923, -0.156555, -0.004649, -2.163319, 0.935066, -0.004627, -0.006487 
834849751, -0.156555, -0.004649, -2.163319, 0.943536, -0.004680, -0.006141 
834883184, -0.156555, -0.004649, -2.163319, 0.951621, -0.004729, -0.005066 
834917554, -0.156555, -0.004649, -2.163319, 0.962401, -0.004783, -0.005355 
834950227, -0.156555, -0.004649, -2.163319, 0.970640, -0.004825, -0.003446 
834984406, -0.156555, -0.004649, -2.163319, 0.978725, -0.004849, -0.002759 
835017737, -0.156555, -0.004649, -2.163319, 0.988503, -0.004896, -0.005994 
835050712, -0.156555, -0.004649, -2.163319, 0.993508, -0.004928, -0.007014 
835083724, -0.156555, -0.004649, -2.163319, 1.003056, -0.005009, -0.010678 
835116983, -0.156555, -0.004649, -2.163319, 1.011141, -0.005083, -0.006929 
835149985, -0.156555, -0.004649, -2.163319, 1.019687, -0.005114, -0.002328 
835183526, -0.156555, -0.004649, -2.163319, 1.025693, -0.005135, -0.004241 
835217713, -0.008187, -0.002549, -2.138428, 1.027772, -0.005141, 0.002083 
835250789, -0.008187, -0.002549, -2.138428, 1.030313, -0.005092, 0.039867 
835283709, 0.011075, -0.001906, -2.138566, 1.031850, -0.005002, 0.077121 
835317040, 0.101077, 0.045154, -2.070078, 1.033001, -0.004905, 0.089799 
835349960, 0.110612, 0.045245, -2.062151, 1.034228, -0.004789, 0.109354 
835384330, 0.121072, 0.046687, -2.107609, 1.034760, -0.004707, 0.162714 
835417563, 0.047887, -0.001084, -2.141863, 1.034836, -0.004694, 0.181790 
835450958, 0.136505, 0.047028, -2.045924, 1.035440, -0.004573, 0.215412 
835483223, 0.145161, 0.047525, -2.040042, 1.036414, -0.004341, 0.244931 
835517216, 0.154982, 0.048058, -2.032224, 1.036712, -0.004263, 0.265034 
835550447, 0.164724, 0.049052, -2.024107, 1.037451, -0.004047, 0.300977 
835583691, 0.171844, 0.049207, -2.023607, 1.038184, -0.003811, 0.325601 
835617226, 0.177532, 0.050051, -2.011344, 1.038547, -0.003683, 0.354588 
835649845, 0.183926, 0.050433, -2.012250, 1.039194, -0.003435, 0.379135 
835683721, 0.190387, 0.050858, -2.001385, 1.039835, -0.003172, 0.405979 
835716300, 0.190387, 0.050858, -2.001385, 1.040678, -0.002794, 0.441217 
835749888, 0.105492, 0.002103, -2.262766, 1.041437, -0.002418, 0.476868 
835784319, 0.128402, -0.012834, -2.258840, 1.042049, -0.002093, 0.503065 
835817706, 0.112137, 0.000033, -2.231291, 1.042585, -0.001789, 0.529340 
835850855, 0.106427, 0.002831, -2.313538, 1.043242, -0.001387, 0.564488 
835883550, 0.114403, 0.003814, -2.212959, 1.043887, -0.000967, 0.590135 
835917257, 0.116508, 0.001523, -2.257946, 1.044456, -0.000572, 0.616815 
